customer_id,gender,senior_citizen,partner,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST03011,Female,1,Yes,11,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,54.09,593.05,No
CUST03012,Female,0,No,20,Month-to-month,Fiber optic,No,No,Yes,Electronic check,72.87,1330.82,Yes
CUST03013,Female,0,Yes,5,Month-to-month,DSL,No,No internet service,Yes,Credit card,85.15,415.49,No
CUST03014,Male,1,No,22,One year,No,No,No,Yes,Mailed check,64.24,1353.24,No
CUST03015,Male,1,Yes,29,Month-to-month,Fiber optic,No,No internet service,Yes,Mailed check,70.61,2016.03,No
CUST03016,Female,0,Yes,12,One year,No,No,No internet service,No,Bank transfer,99.59,1175.0,No
CUST03017,Male,0,Yes,19,Month-to-month,Fiber optic,Yes,No,No,Credit card,76.83,1315.55,No
CUST03018,Female,0,Yes,12,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,70.02,777.76,No
CUST03019,Male,0,Yes,44,One year,No,No,No,Yes,Credit card,41.05,1658.24,No
CUST03020,Male,0,Yes,13,Month-to-month,Fiber optic,No,No,No,Credit card,81.78,1005.91,No
CUST03021,Female,1,No,36,Month-to-month,No,Yes,No,Yes,Credit card,73.25,2612.02,No
CUST03022,Male,0,No,32,One year,No,No,Yes,No,Credit card,97.09,2797.75,No
CUST03023,Male,0,No,10,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,66.17,627.83,No
CUST03024,Female,0,Yes,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,19.59,96.82,No
CUST03025,Male,0,Yes,10,Month-to-month,DSL,No,No internet service,No,Electronic check,22.5,223.34,No
CUST03026,Female,0,Yes,34,Two year,DSL,Yes,No,No,Electronic check,83.39,2738.1,No
CUST03027,Female,0,No,5,One year,DSL,No,No,No,Electronic check,50.75,249.43,Yes
CUST03028,Male,0,No,14,One year,DSL,No internet service,Yes,Yes,Electronic check,75.92,991.04,No
CUST03029,Female,0,No,32,One year,DSL,Yes,No,No,Mailed check,67.86,2016.46,No
CUST03030,Female,0,Yes,8,Month-to-month,DSL,No,No,Yes,Electronic check,60.83,440.37,Yes
CUST03031,Female,0,Yes,20,Month-to-month,Fiber optic,No internet service,No,No,Credit card,62.59,1189.61,No
CUST03032,Male,0,Yes,5,One year,Fiber optic,Yes,No,Yes,Credit card,43.37,205.05,Yes
CUST03033,Male,0,Yes,2,Month-to-month,DSL,No,No,Yes,Electronic check,64.61,121.1,Yes
CUST03034,Male,1,Yes,31,Month-to-month,DSL,Yes,No,No,Electronic check,50.39,1423.58,No
CUST03035,Male,1,Yes,2,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,55.69,102.81,Yes
CUST03036,Male,0,Yes,6,Month-to-month,Fiber optic,No,No,Yes,Credit card,56.91,314.27,Yes
CUST03037,Female,0,Yes,38,Two year,Fiber optic,No,Yes,Yes,Credit card,59.33,2241.91,No
CUST03038,Female,0,Yes,8,Month-to-month,Fiber optic,No,No,Yes,Credit card,88.05,702.04,No
CUST03039,Male,1,No,72,Month-to-month,No,No,Yes,Yes,Credit card,61.76,4003.57,No
CUST03040,Male,0,Yes,72,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,90.59,5981.47,Yes
CUST03041,Female,0,Yes,6,Two year,Fiber optic,No internet service,No,Yes,Electronic check,103.45,613.8,No
CUST03042,Male,0,No,0,Month-to-month,No,Yes,Yes,Yes,Bank transfer,86.37,0.0,No
CUST03043,Female,0,No,24,Month-to-month,No,Yes,No internet service,Yes,Electronic check,78.36,1870.01,No
CUST03044,Male,0,Yes,11,One year,Fiber optic,No internet service,No,Yes,Credit card,73.17,754.97,No
CUST03045,Male,0,No,2,One year,Fiber optic,No internet service,No,Yes,Mailed check,86.63,165.27,No
CUST03046,Female,0,Yes,24,Month-to-month,DSL,No,No,Yes,Credit card,67.23,1575.41,Yes
CUST03047,Male,0,Yes,0,Month-to-month,Fiber optic,Yes,No,No,Electronic check,89.61,0.0,No
CUST03048,Female,0,Yes,40,Month-to-month,No,No internet service,Yes,Yes,Mailed check,80.35,2924.96,No
CUST03049,Female,0,Yes,2,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,56.0,109.87,Yes
CUST03050,Female,0,No,2,Month-to-month,No,No,Yes,No,Credit card,87.4,174.53,Yes
CUST03051,Female,0,Yes,3,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,67.29,194.98,No
CUST03052,Female,0,Yes,64,Month-to-month,No,Yes,Yes,Yes,Credit card,62.35,3920.66,No
CUST03053,Female,1,No,23,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,53.1,1214.13,No
CUST03054,Male,0,Yes,32,One year,DSL,No,No internet service,Yes,Bank transfer,69.15,2042.1,No
CUST03055,Female,0,No,10,Two year,Fiber optic,No,Yes,Yes,Credit card,89.91,840.69,Yes
CUST03056,Female,0,Yes,8,One year,DSL,Yes,No,No,Bank transfer,87.22,643.27,Yes
CUST03057,Male,1,Yes,5,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,73.83,334.52,No
CUST03058,Female,0,Yes,13,Month-to-month,No,No,Yes,Yes,Electronic check,79.99,1012.03,Yes
CUST03059,Male,0,No,16,Two year,DSL,Yes,No,No,Credit card,96.79,1416.33,No
CUST03060,Female,0,No,19,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,61.25,1058.16,No
CUST03061,Female,0,Yes,5,Month-to-month,DSL,No,Yes,Yes,Electronic check,37.11,173.63,Yes
CUST03062,Female,0,Yes,59,One year,DSL,Yes,No,Yes,Bank transfer,97.53,5213.69,No
CUST03063,Female,1,No,3,One year,No,Yes,Yes,No,Mailed check,51.76,142.54,No
CUST03064,Male,0,No,67,One year,Fiber optic,Yes,No,Yes,Electronic check,47.74,2901.09,Yes
CUST03065,Male,1,No,0,Month-to-month,Fiber optic,No internet service,Yes,No,Mailed check,20.1,0.0,No
CUST03066,Male,0,No,13,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,79.28,1007.94,Yes
CUST03067,Male,1,No,8,Two year,Fiber optic,No,Yes,Yes,Electronic check,24.46,192.93,Yes
CUST03068,Male,0,Yes,11,Month-to-month,No,No,No internet service,Yes,Mailed check,46.24,501.94,No
CUST03069,Male,0,No,16,One year,Fiber optic,No,No,No,Bank transfer,79.71,1268.28,No
CUST03070,Male,0,Yes,11,One year,Fiber optic,Yes,No,No,Electronic check,83.05,839.25,Yes
CUST03071,Male,0,No,10,One year,No,No internet service,No,Yes,Mailed check,48.71,482.23,No
CUST03072,Male,0,Yes,26,Month-to-month,DSL,No,No,Yes,Electronic check,61.65,1526.77,No
CUST03073,Female,0,No,23,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,43.19,910.55,No
CUST03074,Male,0,No,35,One year,No,No,No,No,Electronic check,51.29,1733.36,Yes
CUST03075,Female,0,No,5,Two year,Fiber optic,Yes,No,Yes,Electronic check,71.66,334.19,Yes
CUST03076,Male,0,No,18,Two year,No,No,No,No,Electronic check,52.46,854.24,No
CUST03077,Female,0,No,17,Month-to-month,Fiber optic,No,No internet service,No,Credit card,58.89,908.89,No
CUST03078,Male,1,No,9,Month-to-month,No,No,No internet service,Yes,Mailed check,28.38,240.7,Yes
CUST03079,Female,1,Yes,13,Two year,No,No,Yes,No,Electronic check,93.32,1192.11,Yes
CUST03080,Male,0,Yes,7,One year,DSL,No internet service,No,Yes,Electronic check,77.75,506.75,No
CUST03081,Male,0,No,3,Two year,DSL,No,No,Yes,Electronic check,84.82,248.51,No
CUST03082,Male,0,No,4,Month-to-month,Fiber optic,No,Yes,No,Credit card,97.26,352.3,No
CUST03083,Female,0,Yes,2,One year,Fiber optic,No,No internet service,Yes,Mailed check,44.37,83.36,Yes
CUST03084,Male,0,No,22,One year,DSL,No,No,No,Electronic check,56.04,1125.3,Yes
CUST03085,Female,0,Yes,21,One year,DSL,No,No,Yes,Mailed check,18.0,372.84,No
CUST03086,Female,0,Yes,60,Month-to-month,DSL,No internet service,Yes,Yes,Bank transfer,120.0,7176.92,No
CUST03087,Female,0,No,26,Month-to-month,No,No internet service,Yes,No,Electronic check,61.26,1485.35,No
CUST03088,Male,0,No,1,One year,Fiber optic,No,Yes,No,Bank transfer,90.97,90.87,Yes
CUST03089,Female,1,No,43,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,34.05,1427.88,No
CUST03090,Female,0,No,39,Month-to-month,DSL,No,No,Yes,Electronic check,89.91,3156.27,Yes
CUST03091,Female,0,Yes,11,Two year,Fiber optic,No,No internet service,Yes,Bank transfer,111.44,1162.74,No
CUST03092,Female,0,Yes,17,Month-to-month,DSL,No,No,No,Bank transfer,63.49,1061.42,Yes
CUST03093,Female,0,No,72,Two year,DSL,Yes,Yes,Yes,Bank transfer,39.73,2727.22,No
CUST03094,Female,0,No,15,Month-to-month,No,No,Yes,No,Electronic check,61.53,881.41,No
CUST03095,Female,0,Yes,47,One year,No,No,No,Yes,Mailed check,18.0,799.28,Yes
CUST03096,Female,0,No,1,Two year,DSL,Yes,No,Yes,Mailed check,64.05,60.18,No
CUST03097,Female,0,No,4,Month-to-month,DSL,No internet service,No internet service,Yes,Bank transfer,85.52,308.81,No
CUST03098,Male,0,No,11,Month-to-month,DSL,No internet service,No,Yes,Bank transfer,64.11,678.53,No
CUST03099,Female,0,No,17,Month-to-month,Fiber optic,No,No internet service,No,Electronic check,57.9,961.34,No
CUST03100,Female,0,Yes,33,Month-to-month,DSL,No,Yes,No,Bank transfer,78.19,2526.13,Yes
CUST03101,Female,0,Yes,72,One year,DSL,No,No,Yes,Bank transfer,80.1,5550.72,No
CUST03102,Female,0,No,9,Two year,DSL,No,Yes,Yes,Mailed check,23.5,197.57,No
CUST03103,Male,0,No,0,Month-to-month,Fiber optic,No,No,No,Credit card,67.22,0.0,No
CUST03104,Male,0,Yes,32,Month-to-month,Fiber optic,No,No,No,Credit card,120.0,3799.98,No
CUST03105,Male,0,No,18,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,31.62,536.66,Yes
CUST03106,Female,0,No,4,One year,Fiber optic,No,Yes,Yes,Credit card,62.86,241.41,Yes
CUST03107,Male,0,Yes,13,Month-to-month,No,No internet service,No,Yes,Mailed check,113.54,1357.13,No
CUST03108,Male,0,No,27,One year,No,Yes,Yes,No,Bank transfer,92.6,2285.67,No
CUST03109,Female,0,Yes,29,One year,DSL,No,Yes,Yes,Credit card,52.17,1374.77,No
CUST03110,Female,0,Yes,13,One year,DSL,No,No,No,Mailed check,70.15,893.6,No
CUST03111,Female,0,No,7,Month-to-month,Fiber optic,No,No internet service,Yes,Mailed check,64.95,438.58,Yes
CUST03112,Female,0,Yes,72,One year,DSL,Yes,No,No,Credit card,46.3,3207.31,No
CUST03113,Male,0,Yes,21,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,63.14,1315.25,No
CUST03114,Female,0,No,10,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,58.0,531.21,No
CUST03115,Female,0,No,6,Two year,Fiber optic,No internet service,Yes,No,Mailed check,67.82,373.16,No
CUST03116,Male,0,No,26,One year,DSL,Yes,Yes,No,Credit card,46.29,1105.99,No
CUST03117,Male,0,Yes,5,Month-to-month,Fiber optic,Yes,No internet service,Yes,Credit card,33.08,155.86,No
CUST03118,Female,0,Yes,3,Month-to-month,No,No internet service,No,No,Electronic check,63.97,189.5,Yes
CUST03119,Male,1,No,15,Month-to-month,DSL,No internet service,No internet service,No,Credit card,107.88,1599.02,Yes
CUST03120,Female,0,Yes,6,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,67.06,385.89,No
CUST03121,Female,0,No,19,Month-to-month,DSL,Yes,No,No,Credit card,56.71,1040.66,No
CUST03122,Female,1,Yes,2,Month-to-month,DSL,No,No internet service,No,Bank transfer,83.85,165.99,Yes
CUST03123,Female,0,Yes,21,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,61.04,1233.67,No
CUST03124,Female,0,Yes,6,One year,DSL,Yes,No,No,Electronic check,111.7,618.58,Yes
CUST03125,Male,0,Yes,0,One year,DSL,Yes,No internet service,No,Electronic check,64.9,0.0,No
CUST03126,Male,0,No,2,One year,DSL,Yes,No,Yes,Electronic check,82.51,161.22,No
CUST03127,Male,0,No,54,Month-to-month,Fiber optic,No internet service,Yes,No,Bank transfer,46.13,2400.18,No
CUST03128,Male,0,Yes,40,Two year,Fiber optic,Yes,Yes,No,Electronic check,77.58,2877.77,Yes
CUST03129,Male,0,No,5,Two year,DSL,No,No,Yes,Credit card,71.88,337.83,No
CUST03130,Female,0,No,30,Two year,Fiber optic,No,Yes,Yes,Bank transfer,63.59,1806.7,No
CUST03131,Female,0,Yes,18,Two year,DSL,Yes,No internet service,No,Bank transfer,52.46,863.57,No
CUST03132,Female,0,Yes,70,Two year,Fiber optic,No internet service,Yes,Yes,Electronic check,49.05,3245.42,Yes
CUST03133,Male,0,Yes,9,Month-to-month,Fiber optic,No,No,No,Credit card,72.06,594.14,Yes
CUST03134,Male,0,No,22,Month-to-month,Fiber optic,No internet service,No,Yes,Bank transfer,80.72,1686.95,No
CUST03135,Male,0,No,1,One year,No,No internet service,No,No,Credit card,61.82,55.95,No
CUST03136,Male,0,No,10,One year,No,No internet service,No,Yes,Credit card,72.18,718.09,No
CUST03137,Female,0,No,66,One year,DSL,No,No internet service,No,Electronic check,64.05,3908.71,No
CUST03138,Female,0,No,15,Month-to-month,No,Yes,No,Yes,Electronic check,67.46,957.97,No
CUST03139,Male,1,No,6,Month-to-month,DSL,Yes,No,No,Credit card,59.99,325.12,Yes
CUST03140,Male,1,No,2,Month-to-month,No,No,Yes,Yes,Credit card,65.45,120.33,No
CUST03141,Female,0,Yes,24,Two year,DSL,No,Yes,No,Bank transfer,120.0,2791.65,Yes
CUST03142,Male,0,Yes,20,One year,Fiber optic,No internet service,Yes,Yes,Mailed check,72.79,1326.5,No
CUST03143,Female,0,No,9,Month-to-month,DSL,No,Yes,Yes,Bank transfer,81.13,703.02,No
CUST03144,Male,1,No,60,Month-to-month,DSL,Yes,No,Yes,Electronic check,75.95,4102.24,No
CUST03145,Male,1,Yes,0,Month-to-month,Fiber optic,Yes,No,No,Electronic check,58.43,0.0,Yes
CUST03146,Male,0,No,7,Two year,No,Yes,No,No,Mailed check,97.35,662.46,No
CUST03147,Male,0,No,50,One year,Fiber optic,No,Yes,Yes,Electronic check,57.72,2864.73,No
CUST03148,Male,0,No,7,One year,Fiber optic,Yes,No,No,Mailed check,91.38,607.22,Yes
CUST03149,Male,0,Yes,5,Month-to-month,Fiber optic,No,No internet service,No,Credit card,56.64,278.68,Yes
CUST03150,Female,1,No,15,One year,DSL,No,No internet service,Yes,Credit card,41.0,602.86,No
CUST03151,Female,0,Yes,34,Month-to-month,DSL,Yes,No internet service,No,Credit card,74.13,2342.92,No
CUST03152,Male,0,Yes,2,One year,DSL,No,No internet service,Yes,Credit card,37.38,73.82,No
CUST03153,Male,0,No,57,Month-to-month,Fiber optic,No,No,Yes,Mailed check,78.39,4307.5,No
CUST03154,Female,1,No,31,Month-to-month,DSL,No,No internet service,No,Credit card,35.15,992.04,No
CUST03155,Female,0,Yes,3,One year,DSL,No internet service,No,Yes,Credit card,57.02,170.02,Yes
CUST03156,Female,0,No,24,Two year,DSL,Yes,No internet service,Yes,Credit card,29.21,643.32,No
CUST03157,Male,0,Yes,9,Month-to-month,DSL,No,Yes,No,Bank transfer,120.0,1022.8,No
CUST03158,Male,1,No,10,Two year,No,No internet service,No internet service,No,Electronic check,23.65,223.88,No
CUST03159,Female,0,No,30,Month-to-month,DSL,No,No,Yes,Electronic check,65.25,1884.14,No
CUST03160,Male,1,Yes,65,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,93.58,5878.9,Yes
CUST03161,Female,0,Yes,2,Month-to-month,Fiber optic,No,Yes,No,Credit card,90.91,167.87,Yes
CUST03162,Male,0,No,10,Month-to-month,Fiber optic,No,No internet service,No,Mailed check,86.28,806.93,Yes
CUST03163,Female,0,Yes,13,Month-to-month,DSL,Yes,No,No,Credit card,57.07,678.45,No
CUST03164,Male,0,Yes,9,Month-to-month,DSL,No,No internet service,Yes,Mailed check,98.78,811.32,Yes
CUST03165,Female,0,Yes,9,Month-to-month,DSL,No,Yes,No,Bank transfer,87.83,776.64,Yes
CUST03166,Female,0,Yes,1,Two year,Fiber optic,No,No,Yes,Electronic check,70.31,68.56,No
CUST03167,Male,0,No,23,Month-to-month,DSL,No,No,No,Electronic check,71.01,1542.21,No
CUST03168,Female,0,Yes,11,One year,Fiber optic,No,No,Yes,Mailed check,57.4,574.32,Yes
CUST03169,Female,0,No,4,Month-to-month,Fiber optic,No,No,No,Bank transfer,42.26,159.74,No
CUST03170,Female,0,Yes,33,One year,Fiber optic,Yes,No,Yes,Electronic check,95.93,2942.34,No
CUST03171,Female,0,No,32,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,97.81,3060.41,Yes
CUST03172,Male,0,No,13,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,42.9,507.32,No
CUST03173,Female,0,Yes,7,Month-to-month,No,Yes,Yes,Yes,Credit card,61.16,404.63,No
CUST03174,Male,1,No,20,Month-to-month,DSL,No,No internet service,No,Electronic check,61.41,1178.01,No
CUST03175,Female,0,Yes,6,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,64.18,384.53,Yes
CUST03176,Female,0,No,5,One year,Fiber optic,Yes,No,Yes,Electronic check,66.61,302.73,Yes
CUST03177,Male,0,No,26,Two year,Fiber optic,No internet service,No,Yes,Credit card,88.67,2101.15,Yes
CUST03178,Female,0,No,0,Two year,DSL,No,No internet service,Yes,Mailed check,46.32,0.0,No
CUST03179,Male,0,No,1,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,43.84,41.23,No
CUST03180,Female,0,Yes,0,Month-to-month,DSL,Yes,Yes,Yes,Credit card,95.92,0.0,No
CUST03181,Female,0,Yes,3,Month-to-month,DSL,No,No,No,Electronic check,53.43,156.82,No
CUST03182,Female,0,Yes,1,Month-to-month,DSL,No,No internet service,No,Electronic check,33.42,31.13,No
CUST03183,Female,0,No,72,Month-to-month,DSL,No internet service,No,Yes,Bank transfer,52.87,3507.55,No
CUST03184,Male,0,No,6,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,56.75,315.85,No
CUST03185,Female,1,Yes,3,Month-to-month,No,No internet service,No,No,Electronic check,103.87,304.27,Yes
CUST03186,Female,0,Yes,5,Month-to-month,DSL,Yes,No internet service,Yes,Mailed check,88.12,433.57,Yes
CUST03187,Female,0,Yes,55,Month-to-month,No,No,No,Yes,Electronic check,93.69,4998.11,Yes
CUST03188,Female,0,Yes,14,Two year,No,No internet service,No,Yes,Electronic check,85.5,1130.11,No
CUST03189,Male,0,Yes,9,One year,No,No,No,Yes,Mailed check,88.66,739.1,Yes
CUST03190,Female,0,No,41,Month-to-month,No,Yes,No internet service,Yes,Credit card,47.8,1847.16,No
CUST03191,Male,0,No,10,Two year,Fiber optic,No,No,No,Mailed check,60.03,595.17,No
CUST03192,Female,0,No,8,Two year,DSL,No internet service,No,Yes,Bank transfer,40.25,317.59,No
CUST03193,Male,0,No,4,Month-to-month,Fiber optic,No,Yes,No,Credit card,59.74,222.79,Yes
CUST03194,Female,0,No,9,Month-to-month,Fiber optic,No,No,No,Electronic check,82.1,689.24,Yes
CUST03195,Male,1,No,7,Month-to-month,No,No,No,No,Bank transfer,68.36,467.99,Yes
CUST03196,Female,1,Yes,22,Two year,No,Yes,Yes,Yes,Credit card,97.79,2028.01,No
CUST03197,Male,0,Yes,6,Two year,Fiber optic,No,No internet service,Yes,Electronic check,36.46,209.41,Yes
CUST03198,Male,0,Yes,17,Month-to-month,DSL,Yes,No,Yes,Mailed check,77.51,1241.55,Yes
CUST03199,Female,0,No,1,Month-to-month,DSL,No,Yes,Yes,Credit card,33.79,31.23,Yes
CUST03200,Female,0,No,4,One year,DSL,No internet service,No internet service,No,Credit card,67.35,247.55,No
CUST03201,Female,0,No,10,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,83.51,763.24,Yes
CUST03202,Male,0,No,55,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,59.64,2955.93,No
CUST03203,Male,1,Yes,9,Two year,No,Yes,No,No,Electronic check,78.78,658.01,No
CUST03204,Female,0,No,21,One year,Fiber optic,No,No internet service,No,Mailed check,41.01,789.85,Yes
CUST03205,Male,0,No,5,Two year,No,No internet service,No internet service,Yes,Mailed check,23.41,108.36,No
CUST03206,Female,0,No,2,Two year,Fiber optic,Yes,No,No,Bank transfer,78.93,143.27,Yes
CUST03207,Male,0,No,1,One year,No,Yes,No,No,Credit card,108.6,101.45,No
CUST03208,Female,1,No,7,Month-to-month,DSL,No,No,Yes,Electronic check,40.1,267.23,Yes
CUST03209,Male,0,Yes,3,One year,No,No,No internet service,Yes,Credit card,95.55,285.06,Yes
CUST03210,Female,0,Yes,3,Month-to-month,Fiber optic,No internet service,Yes,Yes,Electronic check,66.09,185.32,Yes
CUST03211,Male,0,No,28,One year,DSL,No,No,Yes,Electronic check,31.61,799.32,No
CUST03212,Female,1,No,0,Month-to-month,DSL,No internet service,Yes,Yes,Mailed check,36.71,0.0,Yes
CUST03213,Male,0,Yes,16,One year,No,No internet service,Yes,Yes,Electronic check,65.39,1027.12,No
CUST03214,Female,0,No,9,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,54.89,461.41,No
CUST03215,Male,0,No,14,Month-to-month,Fiber optic,No,Yes,No,Credit card,32.18,418.61,No
CUST03216,Female,0,Yes,16,Month-to-month,DSL,Yes,No internet service,Yes,Electronic check,22.65,359.46,No
CUST03217,Female,1,Yes,7,Month-to-month,Fiber optic,Yes,No internet service,No,Bank transfer,43.83,285.25,No
CUST03218,Male,0,Yes,6,One year,No,No internet service,No,Yes,Electronic check,69.85,417.85,No
CUST03219,Female,0,Yes,26,One year,Fiber optic,No,No,No,Electronic check,64.84,1657.63,No
CUST03220,Male,0,Yes,41,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,52.47,2083.34,No
CUST03221,Female,1,Yes,4,Month-to-month,No,No,No internet service,No,Credit card,70.05,268.95,No
CUST03222,Male,0,Yes,2,Month-to-month,Fiber optic,Yes,No internet service,Yes,Mailed check,91.0,167.89,Yes
CUST03223,Female,0,No,45,Month-to-month,No,No,Yes,Yes,Bank transfer,74.85,3277.44,No
CUST03224,Male,0,No,8,Month-to-month,Fiber optic,No,No,No,Credit card,61.97,463.39,Yes
CUST03225,Female,1,No,16,Two year,DSL,No,No,No,Credit card,88.2,1338.61,No
CUST03226,Female,1,No,8,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Electronic check,41.0,298.61,No
CUST03227,Male,0,No,2,Month-to-month,Fiber optic,No,No,No,Bank transfer,59.38,110.4,No
CUST03228,Male,0,No,17,Month-to-month,DSL,Yes,No internet service,Yes,Mailed check,59.97,971.48,No
CUST03229,Female,0,No,14,Month-to-month,DSL,Yes,No internet service,Yes,Bank transfer,34.08,451.74,No
CUST03230,Female,0,Yes,4,Month-to-month,DSL,No,No,No,Mailed check,54.5,203.69,No
CUST03231,Male,0,No,12,One year,Fiber optic,No,No internet service,Yes,Electronic check,18.0,204.59,No
CUST03232,Male,0,No,31,Month-to-month,No,No internet service,No,Yes,Bank transfer,112.8,3407.61,Yes
CUST03233,Male,0,Yes,17,Month-to-month,DSL,No,No,Yes,Mailed check,41.56,668.32,No
CUST03234,Female,0,Yes,2,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,104.65,198.96,No
CUST03235,Male,0,No,15,Month-to-month,No,Yes,Yes,Yes,Credit card,65.95,959.69,No
CUST03236,Male,1,Yes,24,Month-to-month,DSL,No,No,Yes,Credit card,79.12,1868.8,Yes
CUST03237,Male,1,Yes,31,Two year,Fiber optic,No,No,No,Mailed check,52.78,1558.77,No
CUST03238,Female,0,No,19,One year,No,Yes,No,Yes,Mailed check,70.2,1326.89,No
CUST03239,Male,0,No,3,One year,No,No,No internet service,Yes,Mailed check,81.26,228.02,Yes
CUST03240,Male,0,No,24,Month-to-month,DSL,No internet service,No internet service,No,Mailed check,81.61,1812.24,No
CUST03241,Male,0,No,22,Month-to-month,DSL,No,No,Yes,Credit card,84.37,1799.17,No
CUST03242,Male,0,No,0,Month-to-month,DSL,No,No,Yes,Bank transfer,55.79,0.0,Yes
CUST03243,Female,0,Yes,10,One year,Fiber optic,No,No,No,Electronic check,52.99,524.6,No
